@relation pacman-weka.filters.unsupervised.attribute.Remove-R35

@attribute columna_pacman numeric
@attribute fila_pacman numeric
@attribute num_fantasmas numeric
@attribute num_fantasmas_vivos numeric
@attribute columna_fantasma_1 numeric
@attribute fila_fantasma_1 numeric
@attribute columna_fantasma_2 numeric
@attribute fila_fantasma_2 numeric
@attribute columna_fantasma_3 numeric
@attribute fila_fantasma_3 numeric
@attribute columna_fantasma_4 numeric
@attribute fila_fantasma_4 numeric
@attribute dist_1 numeric
@attribute dist_2 numeric
@attribute dist_3 numeric
@attribute dist_4 numeric
@attribute columna_fantasma_mas_cercano numeric
@attribute fila_fantasma_mas_cercano numeric
@attribute dist_columna_fantasma_cercano numeric
@attribute dist_fila_fantasma_cercano numeric
@attribute dist_fantasma_cercano numeric
@attribute num_comida numeric
@attribute dist_comida numeric
@attribute isWallNorth {False,True}
@attribute isWallSouth {False,True}
@attribute isWallEast {False,True}
@attribute isWallWest {False,True}
@attribute distNorth numeric
@attribute distSouth numeric
@attribute distEast numeric
@attribute distWest numeric
@attribute score numeric
@attribute dir_anterior_pacman {Stop,East,West,North,South}
@attribute dir_pacman {Stop,East,West,North,South}

@data
21,6,4,2,1,8,2,6,5,1,7,1,22,19,-1,-1,2,6,19,0,19,301,1,False,True,False,False,2,1,8,2,3962,West,West
20,6,4,2,1,8,2,6,5,1,7,1,21,18,-1,-1,2,6,18,0,18,300,1,False,False,False,True,3,4,9,1,4061,West,West
20,7,4,2,1,8,2,6,5,1,7,1,20,19,-1,-1,2,6,18,1,19,299,1,False,False,False,False,2,5,9,12,4160,West,North
19,7,4,2,1,8,2,6,5,1,7,1,19,18,-1,-1,2,6,17,1,18,298,1,False,True,False,False,11,1,10,11,4259,North,West
18,7,4,2,1,8,2,6,5,1,7,1,18,17,-1,-1,2,6,16,1,17,297,1,True,False,False,False,1,2,11,10,4358,West,West
17,7,4,2,1,8,2,6,5,1,7,1,17,16,-1,-1,2,6,15,1,16,297,1,False,False,False,False,11,5,12,9,4357,West,West
16,7,4,2,1,8,2,6,5,1,7,1,16,15,-1,-1,2,6,14,1,15,296,1,False,False,False,False,11,5,13,8,4456,West,West
15,7,4,2,1,8,2,6,5,1,7,1,15,14,-1,-1,2,6,13,1,14,295,1,True,False,False,False,1,2,14,7,4555,West,West
14,7,4,2,1,8,2,6,5,1,7,1,14,13,-1,-1,2,6,12,1,13,294,1,False,False,False,False,11,5,15,6,4654,West,West
13,7,4,2,1,8,2,6,5,1,7,1,13,12,-1,-1,2,6,11,1,12,293,1,False,False,False,False,11,5,16,5,4753,West,West
12,7,4,2,1,8,2,6,5,1,7,1,12,11,-1,-1,2,6,10,1,11,292,1,True,False,False,False,1,2,17,4,4852,West,West
11,7,4,2,1,8,2,6,5,1,7,1,11,10,-1,-1,2,6,9,1,10,291,1,False,False,False,False,4,5,18,3,4951,West,West
10,7,4,2,1,8,2,6,5,1,7,1,10,9,-1,-1,2,6,8,1,9,290,1,False,False,False,False,11,5,19,2,5050,West,West
10,8,4,2,1,8,2,6,5,1,7,1,9,10,-1,-1,1,8,9,0,9,289,1,False,False,False,True,10,6,2,1,5149,West,North
10,9,4,2,1,8,2,6,5,1,7,1,10,11,-1,-1,1,8,9,1,10,288,1,False,False,False,False,9,7,10,10,5248,North,North
9,9,4,2,1,8,2,6,5,1,7,1,9,10,-1,-1,1,8,8,1,9,287,1,True,True,False,False,1,1,11,9,5347,North,West
8,9,4,2,1,8,2,6,5,1,7,1,8,9,-1,-1,1,8,7,1,8,286,1,False,False,False,False,9,2,12,8,5446,West,West
7,9,4,2,1,8,2,6,5,1,7,1,7,8,-1,-1,1,8,6,1,7,285,1,False,False,False,False,4,7,13,7,5545,West,West
6,9,4,2,1,8,2,6,5,1,7,1,6,7,-1,-1,1,8,5,1,6,284,1,True,True,False,False,1,1,14,6,5644,West,West
5,9,4,2,1,8,2,6,5,1,7,1,5,6,-1,-1,1,8,4,1,5,283,1,False,False,False,False,4,7,15,5,5743,West,West
4,9,4,2,1,8,2,6,5,1,7,1,4,5,-1,-1,1,8,3,1,4,282,1,False,False,False,False,4,7,16,4,5842,West,West
3,9,4,2,1,8,2,6,5,1,7,1,3,4,-1,-1,1,8,2,1,3,281,1,True,True,False,False,1,1,17,3,5941,West,West
2,9,4,2,1,8,2,6,5,1,7,1,2,3,-1,-1,1,8,1,1,2,280,1,False,False,False,False,9,7,18,2,6040,West,West
1,9,4,2,1,8,2,6,5,1,7,1,1,4,-1,-1,1,8,0,1,1,279,1,False,False,False,True,9,7,19,1,6139,West,West
1,8,4,1,1,1,2,6,5,1,7,1,-1,3,-1,-1,2,6,1,2,3,279,1,False,False,False,True,10,6,2,1,6338,West,South
2,8,4,1,1,1,2,6,5,1,7,1,-1,2,-1,-1,2,6,0,2,2,278,1,False,False,True,False,10,6,1,2,6437,South,East
13,10,4,4,5,5,5,12,13,5,13,12,13,10,5,3,13,12,0,2,2,1,6,False,False,False,False,5,8,6,8,-1,Stop,East
13,11,4,4,5,6,5,11,13,6,13,13,13,8,5,3,13,13,0,2,2,1,7,False,False,False,False,4,9,6,13,-2,East,North
13,12,4,4,5,7,6,11,13,6,12,13,13,8,6,2,12,13,1,1,2,1,8,False,False,False,False,3,10,6,13,-3,North,North
12,12,4,4,6,7,5,11,13,5,12,13,11,8,8,2,12,13,0,1,1,1,9,False,False,False,False,3,10,7,12,-4,North,West
12,13,4,4,6,8,6,11,14,5,11,13,11,8,10,1,11,13,1,0,1,1,10,False,False,False,False,2,11,7,12,-5,West,North
11,13,4,3,6,7,6,11,14,6,7,1,11,7,10,-1,6,11,5,2,7,1,11,False,False,False,False,2,11,8,11,194,North,West
10,13,4,3,7,7,6,12,13,6,7,1,9,5,10,-1,6,12,4,1,5,1,12,False,False,False,False,2,11,9,10,193,West,West
9,13,4,3,7,6,7,12,12,6,7,1,9,3,10,-1,7,12,2,1,3,1,13,False,False,False,False,2,11,10,9,192,West,West
8,13,4,3,7,5,7,12,12,7,7,1,9,2,10,-1,7,12,1,1,2,1,14,False,False,False,False,2,11,11,8,191,West,West
7,13,4,2,6,5,3,1,12,7,7,1,9,-1,11,-1,6,5,1,8,9,1,15,False,False,False,False,2,11,12,7,390,West,West
6,13,4,2,5,5,3,1,12,8,7,1,9,-1,11,-1,5,5,1,8,9,1,16,False,False,False,False,2,11,13,6,389,West,West
6,12,4,2,5,5,3,1,12,9,7,1,8,-1,9,-1,5,5,1,7,8,1,15,False,False,False,False,3,10,13,6,388,West,South
6,11,4,2,4,5,3,1,13,9,7,1,8,-1,9,-1,4,5,2,6,8,1,14,False,False,False,False,4,9,13,6,387,South,South
6,10,4,2,4,6,3,1,14,9,7,1,6,-1,9,-1,4,6,2,4,6,1,13,False,False,False,True,5,8,13,1,386,South,South
6,9,4,2,4,6,3,1,14,10,7,1,5,-1,9,-1,4,6,2,3,5,1,12,False,False,False,False,6,7,13,6,385,South,South
5,9,4,2,4,6,3,1,13,10,7,1,4,-1,9,-1,4,6,1,3,4,1,13,True,False,False,False,1,7,14,5,384,South,West
4,9,4,2,4,7,3,1,12,10,7,1,2,-1,9,-1,4,7,0,2,2,1,14,True,False,False,False,1,7,15,4,383,West,West
4,8,4,2,4,7,3,1,11,10,7,1,1,-1,9,-1,4,7,0,1,1,1,15,False,False,False,False,2,6,15,4,382,West,South
4,7,4,1,1,1,3,1,11,9,7,1,-1,-1,9,-1,11,9,7,2,9,1,16,False,False,False,False,3,5,15,4,581,South,South
5,7,4,1,1,1,3,1,11,10,7,1,-1,-1,9,-1,11,10,6,3,9,1,15,False,False,False,False,3,5,14,5,580,South,East
6,7,4,1,1,1,3,1,10,10,7,1,-1,-1,7,-1,10,10,4,3,7,1,14,False,False,False,False,8,5,13,6,579,East,East
7,7,4,1,1,1,3,1,10,9,7,1,-1,-1,5,-1,10,9,3,2,5,1,13,False,False,False,False,8,5,12,7,578,East,East
8,7,4,1,1,1,3,1,11,9,7,1,-1,-1,5,-1,11,9,3,2,5,1,12,False,False,False,False,8,5,11,8,577,East,East
9,7,4,1,1,1,3,1,11,9,7,1,-1,-1,4,-1,11,9,2,2,4,1,11,False,False,False,False,8,5,10,9,576,East,East
10,7,4,1,1,1,3,1,11,8,7,1,-1,-1,2,-1,11,8,1,1,2,1,10,False,False,False,False,8,5,9,10,575,East,East
2,6,4,4,5,4,8,6,10,3,16,6,5,6,11,15,5,4,3,2,5,0,-1,True,True,False,False,1,1,17,2,-1,Stop,East
3,6,4,4,6,4,8,6,10,3,16,5,5,5,10,13,6,4,3,2,5,0,-1,True,True,False,False,1,1,16,3,-2,East,East
4,6,4,4,6,3,7,6,10,3,16,6,5,3,9,12,7,6,3,0,3,0,-1,True,True,False,False,1,1,15,4,-3,East,East
5,6,4,4,6,3,6,6,9,3,16,6,4,1,7,12,6,6,1,0,1,0,-1,True,True,False,False,1,1,14,5,-4,East,East
6,6,4,3,6,3,3,1,9,4,16,5,3,-1,5,10,6,3,0,3,3,0,-1,True,True,False,False,1,1,13,6,195,East,East
7,6,4,3,7,3,3,1,8,4,16,6,3,-1,3,8,7,3,0,3,3,0,-1,True,False,False,False,1,4,12,7,194,East,East
7,5,4,3,7,3,3,1,8,4,15,6,2,-1,2,9,7,3,0,2,2,0,-1,False,False,True,True,2,3,1,1,193,East,South
7,4,4,3,8,3,3,1,9,4,15,6,2,-1,2,9,8,3,1,1,2,0,-1,False,False,False,False,3,2,12,7,192,South,South
8,4,4,2,9,3,3,1,5,1,14,6,2,-1,-1,7,9,3,1,1,2,0,-1,True,False,False,False,1,2,11,8,391,South,East
9,4,4,2,8,3,3,1,5,1,14,5,2,-1,-1,5,8,3,1,1,2,0,-1,True,False,False,False,1,2,10,9,390,East,East
8,4,4,2,9,3,3,1,5,1,14,4,2,-1,-1,6,9,3,1,1,2,0,-1,True,False,False,False,1,2,11,8,389,East,West
9,4,4,1,1,1,3,1,5,1,14,4,-1,-1,-1,6,14,4,5,0,5,0,-1,True,False,False,False,1,2,10,9,588,West,East
10,4,4,1,1,1,3,1,5,1,14,3,-1,-1,-1,6,14,3,4,1,5,0,-1,True,False,False,False,1,2,9,10,587,East,East
11,4,4,1,1,1,3,1,5,1,15,3,-1,-1,-1,5,15,3,4,1,5,0,-1,True,False,False,False,1,2,8,11,586,East,East
12,4,4,1,1,1,3,1,5,1,15,3,-1,-1,-1,4,15,3,3,1,4,0,-1,True,False,False,False,1,2,7,12,585,East,East
13,4,4,1,1,1,3,1,5,1,15,3,-1,-1,-1,4,15,3,2,1,3,0,-1,True,False,False,False,1,2,6,13,584,East,East
14,4,4,1,1,1,3,1,5,1,16,3,-1,-1,-1,2,16,3,2,1,3,0,-1,False,False,False,False,3,2,5,14,583,East,East
15,4,4,1,1,1,3,1,5,1,16,4,-1,-1,-1,2,16,4,1,0,1,0,-1,True,False,False,False,1,2,4,15,582,East,East
1,17,4,4,5,8,11,4,16,6,25,13,13,23,26,27,5,8,4,9,13,0,-1,False,False,True,True,2,15,1,1,-1,Stop,South
1,16,4,4,5,9,11,5,16,6,25,14,11,21,25,25,5,9,4,7,11,0,-1,False,False,False,True,3,14,17,1,-2,South,South
1,15,4,4,6,9,11,4,17,6,25,15,11,21,25,23,6,9,5,6,11,0,-1,False,False,False,True,4,13,17,1,-3,South,South
1,14,4,4,6,9,11,5,17,5,24,15,10,19,25,25,6,9,5,5,10,0,-1,False,False,False,True,5,12,10,1,-4,South,South
1,13,4,4,6,9,11,4,17,5,25,15,9,19,24,25,6,9,5,4,9,0,-1,False,False,True,True,6,11,1,1,-5,South,South
1,12,4,4,6,9,11,5,17,5,25,14,8,17,23,25,6,9,5,3,8,0,-1,False,False,False,True,7,10,20,1,-6,South,South
1,11,4,4,5,9,10,5,17,5,24,14,6,15,22,27,5,9,4,2,6,0,-1,False,False,True,True,8,9,1,1,-7,South,South
1,10,4,4,6,9,9,5,17,4,25,14,6,13,22,28,6,9,5,1,6,0,-1,False,False,True,True,9,8,1,1,-8,South,South
1,9,4,4,6,9,8,5,17,3,25,14,5,11,22,28,6,9,5,0,5,0,-1,False,False,True,True,10,7,1,1,-9,South,South
1,8,4,4,6,9,8,6,17,3,25,13,6,9,21,29,6,9,5,1,6,0,-1,False,False,True,True,11,6,1,1,-10,South,South
1,7,4,4,6,10,8,7,17,4,25,13,8,7,19,30,8,7,7,0,7,0,-1,False,False,True,True,12,5,1,1,-11,South,South
1,6,4,4,6,9,8,6,17,3,25,13,8,7,19,31,8,6,7,0,7,0,-1,False,False,False,True,13,4,11,1,-12,South,South
2,6,4,4,5,9,7,6,16,3,25,13,6,5,17,30,7,6,5,0,5,0,-1,True,False,False,False,1,4,10,2,-13,South,East
3,6,4,4,5,8,7,6,16,3,25,13,4,4,16,29,5,8,2,2,4,0,-1,False,False,False,False,5,4,9,3,-14,East,East
4,6,4,4,4,8,7,6,16,4,25,13,2,3,14,29,4,8,0,2,2,0,-1,False,False,False,False,5,4,8,4,-15,East,East
4,7,4,3,1,1,6,6,16,4,25,14,-1,3,15,28,6,6,2,1,3,0,-1,False,False,False,False,4,5,3,2,184,East,North
5,7,4,3,1,1,5,6,17,4,25,14,-1,1,15,26,5,6,0,1,1,0,-1,False,False,False,False,4,5,2,3,183,North,East
5,6,4,2,1,1,3,1,18,4,24,14,-1,-1,15,27,18,4,13,2,15,0,-1,False,False,False,False,5,4,7,5,382,East,South
6,6,4,2,1,1,3,1,19,4,24,14,-1,-1,15,25,19,4,13,2,15,0,-1,False,True,False,False,5,1,6,6,381,South,East
7,6,4,2,1,1,3,1,19,5,23,14,-1,-1,13,25,19,5,12,1,13,0,-1,True,True,False,False,1,1,5,7,380,East,East
8,6,4,2,1,1,3,1,19,4,23,15,-1,-1,13,23,19,4,11,2,13,0,-1,False,False,False,False,11,4,4,8,379,East,East
9,6,4,2,1,1,3,1,19,5,22,15,-1,-1,11,21,19,5,10,1,11,0,-1,False,False,False,False,11,4,3,9,378,East,East
10,6,4,2,1,1,3,1,19,5,22,14,-1,-1,10,20,19,5,9,1,10,0,-1,False,False,False,False,11,4,2,10,377,East,East
11,6,4,2,1,1,3,1,19,6,22,14,-1,-1,8,19,19,6,8,0,8,0,-1,False,False,True,False,7,4,1,11,376,East,East
11,7,4,2,1,1,3,1,18,6,22,14,-1,-1,8,19,18,6,7,1,8,0,-1,False,False,True,False,6,5,1,4,375,East,North
11,8,4,2,1,1,3,1,19,6,23,14,-1,-1,10,19,19,6,8,2,10,0,-1,False,False,True,False,5,6,1,4,374,North,North
11,9,4,2,1,1,3,1,18,6,23,15,-1,-1,10,18,18,6,7,3,10,0,-1,False,False,True,False,4,7,1,4,373,North,North
11,10,4,2,1,1,3,1,18,6,23,15,-1,-1,11,16,18,6,7,4,11,0,-1,False,False,True,False,3,8,1,4,372,North,North
11,11,4,2,1,1,3,1,18,6,22,15,-1,-1,12,14,18,6,7,5,12,0,-1,False,False,True,False,2,9,1,4,371,North,North
11,12,4,2,1,1,3,1,18,5,22,14,-1,-1,14,14,18,5,7,7,14,0,-1,True,False,False,False,1,10,10,11,370,North,North
12,12,4,2,1,1,3,1,18,5,23,14,-1,-1,13,14,18,5,6,7,13,0,-1,True,True,False,False,1,1,9,12,369,North,East
13,12,4,2,1,1,3,1,19,5,23,15,-1,-1,13,14,19,5,6,7,13,0,-1,True,False,False,False,1,10,8,13,368,East,East
14,12,4,2,1,1,3,1,18,5,24,15,-1,-1,11,13,18,5,4,7,11,0,-1,False,False,False,False,7,10,7,14,367,East,East
14,11,4,2,1,1,3,1,18,6,24,15,-1,-1,9,13,18,6,4,5,9,0,-1,False,False,False,False,8,9,7,2,366,East,South
14,10,4,2,1,1,3,1,18,5,23,15,-1,-1,9,13,18,5,4,5,9,0,-1,False,False,False,False,9,8,12,2,365,South,South
14,9,4,2,1,1,3,1,19,5,22,15,-1,-1,9,14,19,5,5,4,9,0,-1,False,False,True,False,10,7,1,2,364,South,South
14,8,4,2,1,1,3,1,19,6,22,15,-1,-1,7,14,19,6,5,2,7,0,-1,False,False,False,False,11,6,12,2,363,South,South
14,7,4,2,1,1,3,1,19,6,21,15,-1,-1,6,15,19,6,5,1,6,0,-1,False,False,True,False,12,5,1,2,362,South,South
14,6,4,2,1,1,3,1,20,6,21,15,-1,-1,6,15,20,6,6,0,6,0,-1,False,False,False,False,13,4,12,2,361,South,South
15,6,4,2,1,1,3,1,20,5,20,15,-1,-1,6,14,20,5,5,1,6,0,-1,True,True,False,False,1,1,11,3,360,South,East
16,6,4,2,1,1,3,1,20,6,20,15,-1,-1,4,12,20,6,4,0,4,0,-1,True,True,False,False,1,1,10,4,359,East,East
17,6,4,2,1,1,3,1,21,6,20,14,-1,-1,4,11,21,6,4,0,4,0,-1,True,False,False,False,1,4,9,5,358,East,East
18,6,4,2,1,1,3,1,20,6,20,14,-1,-1,2,9,20,6,2,0,2,0,-1,True,False,False,False,1,4,8,6,357,East,East
19,6,4,2,1,1,3,1,21,6,19,14,-1,-1,2,9,21,6,2,0,2,0,-1,True,False,False,False,1,4,7,7,356,East,East
20,6,4,2,1,1,3,1,21,6,18,14,-1,-1,1,11,21,6,1,0,1,0,-1,True,False,False,False,1,4,6,8,355,East,East
21,6,4,1,1,1,3,1,5,1,17,14,-1,-1,-1,13,17,14,4,8,12,0,-1,True,True,False,False,1,1,5,9,554,East,East
22,6,4,1,1,1,3,1,5,1,17,15,-1,-1,-1,13,17,15,5,9,14,0,-1,True,True,False,False,1,1,4,10,553,East,East
23,6,4,1,1,1,3,1,5,1,17,14,-1,-1,-1,13,17,14,6,8,14,0,-1,False,False,False,False,6,4,3,11,552,East,East
23,7,4,1,1,1,3,1,5,1,17,13,-1,-1,-1,13,17,13,6,6,12,0,-1,False,False,False,True,5,5,3,1,551,East,North
23,8,4,1,1,1,3,1,5,1,17,14,-1,-1,-1,13,17,14,6,6,12,0,-1,False,False,False,False,4,6,3,11,550,North,North
23,9,4,1,1,1,3,1,5,1,17,15,-1,-1,-1,13,17,15,6,6,12,0,-1,False,False,False,True,3,7,3,1,549,North,North
23,10,4,1,1,1,3,1,5,1,16,15,-1,-1,-1,13,16,15,7,5,12,0,-1,False,False,False,False,2,8,3,11,548,North,North
22,10,4,1,1,1,3,1,5,1,15,15,-1,-1,-1,12,15,15,7,5,12,0,-1,False,True,False,False,2,1,4,10,547,North,West
21,10,4,1,1,1,3,1,5,1,15,15,-1,-1,-1,11,15,15,6,5,11,0,-1,True,True,False,False,1,1,5,9,546,West,West
20,10,4,1,1,1,3,1,5,1,15,15,-1,-1,-1,9,15,15,5,5,10,0,-1,False,True,False,False,9,1,6,8,545,West,West
19,10,4,1,1,1,3,1,5,1,15,14,-1,-1,-1,9,15,14,4,4,8,0,-1,False,True,False,False,5,1,7,7,544,West,West
18,10,4,1,1,1,3,1,5,1,15,15,-1,-1,-1,8,15,15,3,5,8,0,-1,False,True,False,False,5,1,8,6,543,West,West
17,10,4,1,1,1,3,1,5,1,15,15,-1,-1,-1,8,15,15,2,5,7,0,-1,False,True,False,False,9,1,9,5,542,West,West
17,11,4,1,1,1,3,1,5,1,15,16,-1,-1,-1,6,15,16,2,5,7,0,-1,False,False,False,False,8,2,4,5,541,West,North
17,12,4,1,1,1,3,1,5,1,15,15,-1,-1,-1,4,15,15,2,3,5,0,-1,False,False,False,False,7,3,4,17,540,North,North
17,13,4,1,1,1,3,1,5,1,15,14,-1,-1,-1,3,15,14,2,1,3,0,-1,False,False,False,True,6,4,4,1,539,North,North
17,14,4,1,1,1,3,1,5,1,15,14,-1,-1,-1,3,15,14,2,0,2,0,-1,False,False,False,False,5,5,4,6,538,North,North
16,14,4,1,1,1,3,1,5,1,15,15,-1,-1,-1,3,15,15,1,1,2,0,-1,False,True,False,False,5,1,5,5,537,North,West
8,3,4,4,8,9,9,9,11,9,11,9,6,7,9,9,8,9,0,6,6,113,1,True,True,False,False,1,1,6,3,99,Stop,West
7,3,4,4,9,9,9,10,11,9,11,9,8,9,10,9,9,9,2,6,8,112,1,True,True,False,False,1,1,7,2,198,West,West
6,3,4,4,9,9,10,10,10,9,10,9,9,11,10,11,9,9,3,6,9,111,1,False,True,False,True,11,1,8,1,297,West,West
6,4,4,4,9,10,10,10,11,9,11,9,9,10,10,10,9,10,3,6,9,110,1,False,False,True,True,10,2,1,1,396,West,North
6,5,4,4,9,9,10,10,10,9,11,9,7,9,8,9,9,9,3,4,7,109,1,False,False,False,False,9,3,8,4,495,North,North
6,6,4,4,9,9,10,11,10,9,11,9,6,9,7,8,9,9,3,3,6,108,1,False,False,True,False,8,4,1,4,594,North,North
6,7,4,4,9,10,10,10,11,9,11,9,6,7,7,7,9,10,3,3,6,107,1,False,False,True,False,7,5,1,4,693,North,North
6,8,4,4,9,10,10,10,10,9,11,9,5,6,5,6,9,10,3,2,5,106,1,False,False,True,False,6,6,1,4,792,North,North
6,9,4,4,10,10,9,10,9,9,11,9,5,4,3,5,9,9,3,0,3,105,1,False,False,False,False,5,7,6,6,891,North,North
7,9,4,4,10,11,9,10,8,9,11,9,5,3,1,4,8,9,1,0,1,105,2,True,True,False,False,1,1,5,7,890,North,East
8,9,4,3,10,11,9,10,5,1,11,9,4,2,-1,2,9,10,1,1,2,105,3,True,True,False,False,1,1,4,8,1089,East,East
9,9,4,3,10,10,9,11,5,1,10,9,2,2,-1,2,10,10,1,1,2,105,2,False,True,False,False,5,1,3,9,1088,East,East
10,9,4,1,1,1,10,11,5,1,11,9,-1,2,-1,-1,10,11,0,2,2,105,2,False,True,False,False,5,1,2,10,1487,East,East
11,9,4,1,1,1,9,11,5,1,7,1,-1,4,-1,-1,9,11,2,2,4,105,2,True,True,True,False,1,1,1,11,1486,East,East
10,9,4,1,1,1,9,11,5,1,7,1,-1,3,-1,-1,9,11,1,2,3,105,2,False,True,False,False,5,1,2,10,1485,East,West
19,17,4,4,1,8,2,5,18,4,28,6,27,29,14,19,18,4,1,13,14,336,1,True,False,False,True,1,11,2,1,99,Stop,West
19,16,4,4,1,9,2,6,18,3,27,6,25,27,14,17,18,3,1,13,14,335,1,False,False,False,False,2,10,3,4,198,West,South
18,16,4,4,2,9,2,7,19,3,27,7,23,25,14,17,19,3,1,13,14,334,1,True,True,False,False,1,1,4,3,297,South,West
17,16,4,4,1,9,2,6,20,3,26,7,23,25,16,18,20,3,3,13,16,333,1,False,False,False,False,2,14,5,2,396,West,West
18,16,4,4,1,9,2,5,19,3,26,7,24,27,14,16,19,3,1,13,14,333,2,True,True,False,False,1,1,4,3,395,West,East
17,16,4,4,1,10,1,5,18,3,25,7,22,27,14,16,18,3,1,13,14,333,1,False,False,False,False,2,14,5,2,394,East,West
17,15,4,4,1,10,1,6,19,3,25,8,21,25,14,16,19,3,2,12,14,332,1,False,False,True,False,3,13,1,5,493,West,South
17,14,4,4,1,11,1,7,20,3,26,8,19,23,14,14,20,3,3,11,14,331,1,False,False,True,False,4,12,1,2,592,South,South
17,13,4,4,1,11,2,7,20,4,25,8,18,21,12,14,20,4,3,9,12,330,1,False,False,False,False,5,11,5,6,691,South,South
18,13,4,4,1,10,2,8,20,5,25,7,20,21,10,12,20,5,2,8,10,329,1,True,True,False,False,1,1,4,7,790,South,East
19,13,4,4,1,10,1,8,20,6,25,8,21,23,8,12,20,6,1,7,8,328,1,False,False,False,False,5,7,3,8,889,East,East
19,12,4,4,2,10,1,8,21,6,26,8,19,22,8,10,21,6,2,6,8,327,1,False,False,False,True,6,6,2,1,988,East,South
19,11,4,4,2,11,1,7,22,6,25,8,17,22,8,10,22,6,3,5,8,326,1,False,False,False,False,7,5,10,8,1087,South,South
20,11,4,4,1,11,2,7,22,5,26,8,19,22,8,9,22,5,2,6,8,325,1,False,False,False,False,7,2,9,9,1186,South,East
21,11,4,4,1,10,2,8,23,5,26,8,21,22,8,8,23,5,2,6,8,324,1,True,True,False,False,1,1,8,10,1285,East,East
22,11,4,4,2,10,1,8,23,5,26,8,21,24,7,7,23,5,1,6,7,323,1,False,False,False,False,2,9,7,11,1384,East,East
23,11,4,4,2,10,2,8,23,6,26,8,22,24,5,5,23,6,0,5,5,322,1,False,False,False,False,7,9,6,12,1483,East,East
23,10,4,4,2,9,2,9,24,6,25,8,22,22,5,5,24,6,1,4,5,321,1,False,False,True,False,8,8,1,2,1582,East,South
23,9,4,4,2,9,2,10,25,6,25,7,21,22,5,4,25,7,2,2,4,320,1,False,False,False,False,9,7,6,3,1681,South,South
24,9,4,4,1,9,2,10,25,6,25,7,23,23,4,2,25,7,1,2,3,319,1,True,True,False,False,1,1,5,4,1780,South,East
25,9,4,4,2,9,1,10,26,6,25,8,23,25,4,1,25,8,0,1,1,318,1,False,False,False,False,6,7,4,5,1879,East,East
25,8,4,3,3,9,1,9,26,5,7,1,23,25,4,-1,26,5,1,3,4,317,1,False,False,False,True,7,6,2,1,2178,East,South
26,8,4,3,3,9,1,9,26,4,7,1,24,26,4,-1,26,4,0,4,4,316,1,False,False,True,False,8,6,1,2,2277,South,East
26,7,4,3,2,9,1,10,26,3,7,1,26,28,4,-1,26,3,0,4,4,315,1,False,False,False,False,9,5,3,18,2376,East,South
26,6,4,3,2,8,2,10,27,3,7,1,26,28,4,-1,27,3,1,3,4,314,1,False,False,False,False,10,4,3,7,2475,South,South
26,5,4,3,2,8,2,11,28,3,7,1,27,30,4,-1,28,3,2,2,4,313,1,False,False,True,False,11,3,1,2,2574,South,South
26,4,4,3,2,7,2,11,27,3,7,1,27,31,2,-1,27,3,1,1,2,312,1,False,False,False,False,12,2,3,7,2673,South,South
27,4,4,3,2,8,1,11,28,3,7,1,29,33,2,-1,28,3,1,1,2,311,1,True,False,False,False,1,2,2,8,2772,South,East
28,4,4,3,1,8,1,12,27,3,7,1,31,35,2,-1,27,3,1,1,2,310,1,False,False,True,False,12,2,1,9,2871,East,East
27,4,4,2,1,7,1,11,5,1,7,1,29,33,-1,-1,1,7,26,3,29,310,1,True,False,False,False,1,2,2,8,3070,East,West
26,4,4,2,1,6,1,11,5,1,7,1,27,32,-1,-1,1,6,25,2,27,310,1,False,False,False,False,12,2,3,7,3069,West,West
25,4,4,2,1,5,1,12,5,1,7,1,25,32,-1,-1,1,5,24,1,25,309,1,False,False,False,False,11,2,4,6,3168,West,West
24,4,4,2,1,6,1,11,5,1,7,1,25,30,-1,-1,1,6,23,2,25,308,1,True,False,False,False,1,2,5,5,3267,West,West
23,4,4,2,1,5,1,11,5,1,7,1,23,29,-1,-1,1,5,22,1,23,307,1,False,False,False,False,14,2,6,4,3366,West,West
22,4,4,2,2,5,1,11,5,1,7,1,21,28,-1,-1,2,5,20,1,21,306,1,False,False,False,False,9,2,7,3,3465,West,West
21,4,4,2,1,5,1,12,5,1,7,1,21,28,-1,-1,1,5,20,1,21,305,1,True,False,False,False,1,2,8,2,3564,West,West
20,4,4,2,1,4,2,12,5,1,7,1,19,26,-1,-1,1,4,19,0,19,304,1,False,False,False,True,5,2,9,1,3663,West,West
20,3,4,2,1,4,2,11,5,1,7,1,20,26,-1,-1,1,4,19,1,20,303,1,False,True,False,False,6,1,9,20,3762,West,South
19,3,4,2,1,3,2,11,5,1,7,1,18,25,-1,-1,1,3,18,0,18,302,1,True,True,False,False,1,1,10,19,3861,South,West
18,3,4,2,1,4,2,12,5,1,7,1,18,25,-1,-1,1,4,17,1,18,301,1,False,True,False,False,2,1,11,18,3960,West,West
17,3,4,2,2,4,2,13,5,1,7,1,16,25,-1,-1,2,4,15,1,16,300,1,False,True,False,False,15,1,12,17,4059,West,West
16,3,4,2,2,3,2,14,5,1,7,1,14,25,-1,-1,2,3,14,0,14,299,1,False,True,False,False,15,1,13,16,4158,West,West
15,3,4,2,2,4,2,14,5,1,7,1,14,24,-1,-1,2,4,13,1,14,298,1,False,True,False,False,2,1,14,15,4257,West,West
